           6
       -0.0034932915
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   2.92534329000000      -1.459880000000000E-002  0.000000000000000E+000
 H   3.31443829000000       0.426675200000000       0.757464000000000     
 H   3.31443829000000       0.426675200000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0034816449
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   2.97534290000000      -1.479668000000000E-002  0.000000000000000E+000
 H   3.36443790000000       0.426477320000000       0.757464000000000     
 H   3.36443790000000       0.426477320000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0034626893
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   2.87534368000000      -1.440093000000000E-002  0.000000000000000E+000
 H   3.26443868000000       0.426873070000000       0.757464000000000     
 H   3.26443868000000       0.426873070000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0034368597
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   3.02534251000000      -1.499455000000000E-002  0.000000000000000E+000
 H   3.41443751000000       0.426279450000000       0.757464000000000     
 H   3.41443751000000       0.426279450000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0033789405
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   2.82534407000000      -1.420305000000000E-002  0.000000000000000E+000
 H   3.21443907000000       0.427070950000000       0.757464000000000     
 H   3.21443907000000       0.427070950000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0033665238
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   3.07534212000000      -1.519243000000000E-002  0.000000000000000E+000
 H   3.46443712000000       0.426081570000000       0.757464000000000     
 H   3.46443712000000       0.426081570000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0032769309
 O  2.747900000000000E-002   1.16001200000000       0.000000000000000E+000
 O -9.365000000000000E-003  -1.16396300000000       0.000000000000000E+000
 O   3.12534172000000      -1.539031000000000E-002  0.000000000000000E+000
 H   3.51443672000000       0.425883690000000       0.757464000000000     
 H   3.51443672000000       0.425883690000000      -0.757464000000000     
 C  2.536600000000000E-002 -3.122000000000000E-003  0.000000000000000E+000
           6
       -0.0032290493
